Unnamed: 0.1;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo agregado
204;214;Apartamento;Água Santa;2;1;0;50;850.0;280.0;12.0;17.0;Apartamento
205;215;Apartamento;Botafogo;2;1;1;79;4315.0;1110.0;187.0;54.62;Apartamento
206;216;Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;615.0;3.0;20.0;Apartamento
207;217;Apartamento;Tijuca;1;0;0;36;1300.0;295.0;24.0;36.11;Apartamento
208;218;Apartamento;Jardim Oceânico;4;4;3;190;5700.0;1069.0;808.0;30.0;Apartamento
209;219;Apartamento;Freguesia (Jacarepaguá);3;1;0;84;1500.0;900.0;0.0;17.86;Apartamento
210;220;Apartamento;São Cristóvão;2;0;0;50;1000.0;600.0;0.0;20.0;Apartamento
213;223;Apartamento;Ilha do Governador;3;1;0;83;1500.0;440.0;132.0;18.07;Apartamento
214;224;Apartamento;Olaria;2;0;0;90;1000.0;150.0;0.0;11.11;Apartamento
215;225;Apartamento;Humaitá;1;0;0;57;3990.0;860.0;100.0;70.0;Apartamento
216;226;Apartamento;Maracanã;3;1;0;95;2500.0;600.0;80.0;26.32;Apartamento
219;229;Apartamento;Barra da Tijuca;2;1;1;63;1900.0;824.0;0.0;30.16;Apartamento
220;230;Apartamento;Gávea;2;1;1;100;3900.0;1300.0;320.0;39.0;Apartamento
221;231;Apartamento;Ipanema;3;2;1;165;7500.0;2200.0;532.0;45.45;Apartamento
222;232;Apartamento;Ipanema;3;2;2;160;6000.0;3500.0;4600.0;37.5;Apartamento
223;233;Apartamento;Flamengo;1;1;0;48;2100.0;580.0;70.0;43.75;Apartamento
224;234;Apartamento;Leblon;2;1;1;87;4800.0;1300.0;361.0;55.17;Apartamento
226;236;Apartamento;Barra da Tijuca;3;1;1;105;2500.0;1400.0;1500.0;23.81;Apartamento
229;239;Apartamento;Barra da Tijuca;3;1;1;80;3500.0;1410.0;270.0;43.75;Apartamento
230;240;Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;0.0;50.0;Apartamento
231;241;Apartamento;Gávea;3;0;1;120;2700.0;880.0;238.0;22.5;Apartamento
232;242;Apartamento;Humaitá;2;2;1;112;4500.0;1300.0;0.0;40.18;Apartamento
233;243;Apartamento;Vila da Penha;2;0;0;60;900.0;160.0;25.0;15.0;Apartamento
234;244;Apartamento;Lagoa;1;1;0;75;2800.0;800.0;210.0;37.33;Apartamento
235;245;Apartamento;Ipanema;3;1;1;125;7000.0;2100.0;463.0;56.0;Apartamento
236;246;Apartamento;Engenho Novo;2;0;0;53;1400.0;460.0;12.0;26.42;Apartamento
237;247;Apartamento;Recreio dos Bandeirantes;3;3;1;132;2800.0;879.0;0.0;21.21;Apartamento
239;249;Apartamento;Barra da Tijuca;2;2;1;86;3500.0;1307.0;0.0;40.7;Apartamento
240;250;Apartamento;Recreio dos Bandeirantes;2;1;1;80;1700.0;690.0;150.0;21.25;Apartamento
241;251;Apartamento;Recreio dos Bandeirantes;4;2;2;200;3600.0;1177.0;320.0;18.0;Apartamento
242;252;Apartamento;Barra da Tijuca;2;1;1;77;2500.0;830.0;156.0;32.47;Apartamento
243;253;Apartamento;Engenho Novo;1;1;0;63;700.0;625.0;36.0;11.11;Apartamento
245;255;Apartamento;Barra da Tijuca;4;2;2;149;4500.0;2130.0;0.0;30.2;Apartamento
246;256;Apartamento;Recreio dos Bandeirantes;3;2;2;106;2500.0;780.0;248.0;23.58;Apartamento
247;257;Apartamento;Anil;2;1;0;48;1100.0;400.0;0.0;22.92;Apartamento
249;259;Apartamento;Gávea;2;1;1;68;2700.0;850.0;186.0;39.71;Apartamento
250;260;Apartamento;Barra da Tijuca;2;1;1;75;1400.0;1280.0;0.0;18.67;Apartamento
251;261;Apartamento;Ipanema;2;1;1;97;7000.0;4000.0;4725.0;72.16;Apartamento
253;263;Apartamento;Cachambi;3;0;0;70;900.0;200.0;30.0;12.86;Apartamento
255;265;Apartamento;Copacabana;4;2;1;279;3150.0;2025.0;370.0;11.29;Apartamento
258;268;Apartamento;Cachambi;2;1;0;70;950.0;530.0;30.0;13.57;Apartamento
260;270;Apartamento;Recreio dos Bandeirantes;4;2;1;400;3500.0;800.0;500.0;8.75;Apartamento
261;271;Apartamento;Recreio dos Bandeirantes;2;1;1;89;1800.0;884.0;170.0;20.22;Apartamento
262;272;Apartamento;Maracanã;1;1;1;120;1000.0;985.0;150.0;8.33;Apartamento
263;273;Apartamento;Recreio dos Bandeirantes;4;3;2;181;3500.0;1080.0;423.0;19.34;Apartamento
264;274;Apartamento;Tijuca;2;1;1;70;1500.0;890.0;68.0;21.43;Apartamento
266;276;Apartamento;Vaz Lobo;2;0;0;70;1000.0;32.0;0.0;14.29;Apartamento
267;277;Apartamento;Madureira;2;0;0;40;600.0;415.0;0.0;15.0;Apartamento
268;278;Apartamento;Recreio dos Bandeirantes;2;0;0;75;1700.0;659.0;0.0;22.67;Apartamento
269;279;Apartamento;Copacabana;2;1;1;81;2900.0;893.0;190.0;35.8;Apartamento
273;284;Apartamento;Praça Seca;3;0;0;90;900.0;330.0;15.0;10.0;Apartamento
274;285;Apartamento;Vila Isabel;3;3;1;124;1700.0;1400.0;0.0;13.71;Apartamento
275;286;Apartamento;Recreio dos Bandeirantes;5;3;4;430;6000.0;899.0;750.0;13.95;Apartamento
276;287;Apartamento;Ipanema;2;0;1;75;5200.0;476.0;120.0;69.33;Apartamento
278;289;Apartamento;Freguesia (Jacarepaguá);3;2;1;126;1500.0;1000.0;150.0;11.9;Apartamento
279;290;Apartamento;Laranjeiras;2;1;1;70;2300.0;620.0;190.0;32.86;Apartamento
280;291;Apartamento;Recreio dos Bandeirantes;3;2;1;94;1900.0;1300.0;198.0;20.21;Apartamento
281;292;Apartamento;Barra da Tijuca;4;3;4;192;5000.0;2200.0;562.0;26.04;Apartamento
282;293;Apartamento;Copacabana;1;0;0;43;1600.0;452.0;242.0;37.21;Apartamento
283;294;Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;0.0;31.43;Apartamento
284;295;Apartamento;São Francisco Xavier;3;1;1;73;1200.0;520.0;0.0;16.44;Apartamento
285;296;Apartamento;Copacabana;3;0;0;120;3000.0;1420.0;0.0;25.0;Apartamento
287;298;Apartamento;Pechincha;2;1;0;64;800.0;248.0;14.0;12.5;Apartamento
288;299;Apartamento;Copacabana;1;0;0;45;2800.0;450.0;30.0;62.22;Apartamento
289;300;Apartamento;Laranjeiras;2;0;0;110;2500.0;968.0;167.0;22.73;Apartamento
291;302;Apartamento;Flamengo;2;0;0;85;2700.0;800.0;1150.0;31.76;Apartamento
292;303;Apartamento;Leme;3;1;1;175;8000.0;1380.0;0.0;45.71;Apartamento
294;305;Apartamento;Jacarepaguá;2;1;0;68;1100.0;540.0;0.0;16.18;Apartamento
295;306;Apartamento;Humaitá;2;1;0;64;2500.0;520.0;0.0;39.06;Apartamento
296;307;Apartamento;Copacabana;1;0;1;37;2500.0;447.0;20.0;67.57;Apartamento
300;311;Apartamento;Barra da Tijuca;14;2;2;212;5000.0;1200.0;650.0;23.58;Apartamento
301;312;Apartamento;Irajá;2;1;0;65;1100.0;255.0;0.0;16.92;Apartamento
302;313;Apartamento;Barra da Tijuca;2;2;1;105;3000.0;1500.0;0.0;28.57;Apartamento
303;314;Apartamento;Vila Isabel;2;1;0;70;1100.0;550.0;0.0;15.71;Apartamento
